date,precipitation_mm,rain_mm,precipitation_hours,max_wind_speed_kmh,location_name,latitude,longitude,state
2025-03-19,5.1,5.1,6.0,14.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-03-20,0.0,0.0,0.0,20.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-03-21,4.4,4.4,5.0,19.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-03-22,2.6,2.6,4.0,14.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-03-23,1.4,1.4,5.0,15.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-03-24,1.1,1.1,3.0,17.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-03-25,2.6,2.6,5.0,12.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-03-26,5.3,5.3,6.0,10.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-03-27,3.1,3.1,4.0,16.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-03-28,4.4,4.4,7.0,11.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-03-29,0.0,0.0,0.0,13.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-03-30,0.5,0.5,3.0,13.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-03-31,0.4,0.4,2.0,15.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-01,2.6,2.6,7.0,13.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-02,4.3,4.3,7.0,16.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-03,25.4,25.4,15.0,14.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-04,20.6,20.6,12.0,10.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-05,12.1,12.1,9.0,11.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-06,11.2,11.2,7.0,16.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-07,3.5,3.5,6.0,12.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-08,6.3,6.3,5.0,8.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-09,7.1,7.1,9.0,10.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-10,0.4,0.4,2.0,20.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-11,4.5,4.5,7.0,19.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-12,1.4,1.4,8.0,20.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-13,2.1,2.1,3.0,21.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-14,2.9,2.9,6.0,17.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-15,10.8,10.8,6.0,14.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-16,2.3,2.3,4.0,18.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-17,3.4,3.4,3.0,15.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-18,1.6,1.6,7.0,20.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-19,3.4,3.4,6.0,20.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-20,2.5,2.5,6.0,21.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-21,11.7,11.7,7.0,17.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-22,8.5,8.5,7.0,16.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-23,3.8,3.8,7.0,19.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-24,2.5,2.5,3.0,20.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-25,1.5,1.5,6.0,20.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-26,1.4,1.4,5.0,17.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-27,1.7,1.7,4.0,15.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-28,4.7,4.7,9.0,13.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-29,5.2,5.2,11.0,11.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-04-30,4.5,4.5,8.0,13.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-01,2.7,2.7,7.0,16.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-02,4.4,4.4,8.0,15.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-03,1.7,1.7,4.0,21.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-04,1.3,1.3,3.0,19.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-05,1.9,1.9,6.0,17.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-06,2.3,2.3,6.0,20.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-07,1.2,1.2,4.0,21.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-08,0.1,0.1,1.0,22.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-09,0.0,0.0,0.0,22.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-10,0.0,0.0,0.0,23.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-11,0.6,0.6,4.0,24.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-12,3.2,3.2,6.0,23.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-13,3.2,3.2,4.0,25.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-14,3.0,3.0,5.0,25.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-15,1.6,1.6,3.0,24.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-16,0.7,0.7,3.0,24.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-17,0.0,0.0,0.0,23.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-18,1.5,1.5,7.0,24.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-19,3.6,3.6,14.0,24.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-20,1.4,1.4,14.0,28.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-21,2.4,2.4,12.0,22.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-22,2.3,2.3,14.0,23.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-23,6.8,6.8,19.0,22.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-24,12.1,12.1,23.0,22.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-25,9.4,9.4,21.0,27.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-26,14.7,14.7,24.0,27.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-27,13.6,13.6,24.0,29.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-28,12.3,12.3,19.0,29.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-29,29.9,29.9,24.0,33.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-30,38.7,38.7,24.0,26.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-05-31,1.2,1.2,10.0,33.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-01,0.3,0.3,3.0,27.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-02,0.1,0.1,1.0,22.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-03,3.9,3.9,9.0,22.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-04,1.7,1.7,11.0,26.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-05,0.0,0.0,0.0,21.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-06,0.0,0.0,0.0,23.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-07,0.1,0.1,1.0,26.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-08,0.0,0.0,0.0,25.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-09,0.0,0.0,0.0,27.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-10,3.4,3.4,13.0,30.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-11,9.3,9.3,21.0,30.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-12,4.1,4.1,18.0,30.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-13,12.3,12.3,23.0,30.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-14,25.0,25.0,24.0,23.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-15,31.5,31.5,24.0,23.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-16,18.7,18.7,23.0,28.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-17,11.1,11.1,19.0,25.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-18,0.6,0.6,5.0,25.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-19,0.3,0.3,3.0,26.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-20,1.4,1.4,8.0,26.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-21,0.0,0.0,0.0,27.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-22,1.2,1.2,10.0,28.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-23,0.8,0.8,4.0,28.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-24,13.6,13.6,22.0,27.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-25,10.7,10.7,20.0,25.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-26,5.7,5.7,15.0,22.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-27,0.2,0.2,2.0,26.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-28,0.4,0.4,4.0,26.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-29,0.0,0.0,0.0,25.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-06-30,1.0,1.0,4.0,26.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-01,0.5,0.5,5.0,25.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-02,1.7,1.7,9.0,26.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-03,1.1,1.1,8.0,26.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-04,0.4,0.4,4.0,29.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-05,0.6,0.6,5.0,29.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-06,4.0,4.0,13.0,30.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-07,1.0,1.0,7.0,30.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-08,0.8,0.8,7.0,32.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-09,0.0,0.0,0.0,31.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-10,0.0,0.0,0.0,30.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-11,0.5,0.5,3.0,33.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-12,0.0,0.0,0.0,34.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-13,0.3,0.3,3.0,29.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-14,0.5,0.5,5.0,36.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-15,0.0,0.0,0.0,39.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-16,0.6,0.6,5.0,34.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-17,4.0,4.0,15.0,31.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-18,2.8,2.8,9.0,35.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-19,13.9,13.9,20.0,29.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-20,23.2,23.2,22.0,26.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-21,18.4,18.4,23.0,26.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-22,4.8,4.8,20.0,25.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-23,9.7,9.7,24.0,29.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-24,13.2,13.2,24.0,29.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-25,12.2,12.2,18.0,25.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-26,6.0,6.0,13.0,24.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-27,6.5,6.5,4.0,28.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-28,0.0,0.0,0.0,28.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-29,0.0,0.0,0.0,30.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-30,0.2,0.2,2.0,29.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-07-31,0.5,0.5,4.0,29.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-01,0.0,0.0,0.0,26.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-02,0.7,0.7,4.0,26.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-03,1.2,1.2,7.0,27.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-04,2.0,2.0,8.0,25.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-05,0.4,0.4,4.0,29.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-06,0.2,0.2,2.0,25.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-07,0.8,0.8,2.0,25.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-08,2.1,2.1,6.0,24.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-09,2.3,2.3,6.0,20.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-10,3.9,3.9,12.0,22.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-11,2.4,2.4,9.0,22.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-12,2.8,2.8,10.0,27.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-13,3.9,3.9,16.0,27.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-14,3.2,3.2,16.0,28.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-15,6.0,6.0,16.0,33.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-16,4.0,4.0,10.0,32.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-17,7.5,7.5,23.0,28.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-18,4.0,4.0,11.0,26.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-19,0.0,0.0,0.0,26.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-20,1.0,1.0,2.0,25.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-21,0.0,0.0,0.0,25.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-22,0.9,0.9,1.0,22.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-23,0.0,0.0,0.0,22.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-24,0.0,0.0,0.0,23.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-25,0.0,0.0,0.0,23.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-26,0.0,0.0,0.0,28.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-27,2.4,2.4,10.0,30.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-28,6.3,6.3,22.0,30.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-29,6.1,6.1,17.0,27.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-30,3.2,3.2,15.0,30.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-08-31,2.3,2.3,8.0,30.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-01,1.5,1.5,9.0,30.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-02,0.0,0.0,0.0,32.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-03,2.0,2.0,7.0,31.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-04,0.9,0.9,8.0,31.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-05,0.1,0.1,1.0,27.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-06,0.1,0.1,1.0,25.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-07,1.9,1.9,2.0,27.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-08,0.2,0.2,2.0,23.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-09,5.4,5.4,4.0,19.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-10,0.1,0.1,1.0,22.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-11,1.1,1.1,3.0,22.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-12,0.0,0.0,0.0,25.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-13,0.0,0.0,0.0,25.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-14,0.8,0.8,2.0,24.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-15,4.1,4.1,8.0,26.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-16,3.5,3.5,6.0,24.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-17,5.1,5.1,9.0,23.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-18,2.6,2.6,4.0,24.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-19,2.2,2.2,5.0,21.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-20,0.0,0.0,0.0,24.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-21,0.1,0.1,1.0,22.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-22,0.0,0.0,0.0,24.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-23,5.7,5.7,16.0,24.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-24,1.5,1.5,13.0,24.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-25,9.8,9.8,23.0,26.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-26,8.9,8.9,20.0,24.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-27,3.5,3.5,16.0,27.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-28,4.3,4.3,16.0,24.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-29,5.6,5.6,13.0,25.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-09-30,0.0,0.0,0.0,24.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-01,0.4,0.4,3.0,23.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-02,0.6,0.6,2.0,22.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-03,0.7,0.7,3.0,18.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-04,1.8,1.8,5.0,16.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-05,0.3,0.3,2.0,21.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-06,1.3,1.3,3.0,19.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-07,1.9,1.9,6.0,19.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-08,1.9,1.9,6.0,17.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-09,3.1,3.1,5.0,18.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-10,5.4,5.4,7.0,16.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-11,0.0,0.0,0.0,18.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-12,37.3,37.3,8.0,13.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-13,11.5,11.5,9.0,12.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-14,28.1,28.1,9.0,10.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-15,28.9,28.9,13.0,9.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-16,41.7,41.7,17.0,13.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-17,24.9,24.9,22.0,9.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-18,12.8,12.8,14.0,8.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-19,24.0,24.0,18.0,9.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-20,25.1,25.1,22.0,8.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-21,21.2,21.2,18.0,10.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-22,11.1,11.1,14.0,16.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-23,41.2,41.2,24.0,16.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-24,21.9,21.9,23.0,17.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-25,4.9,4.9,15.0,18.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-26,1.0,1.0,5.0,15.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-27,1.4,1.4,9.0,24.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-28,9.7,9.7,18.0,24.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-29,1.6,1.6,13.0,26.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-30,0.3,0.3,3.0,18.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-10-31,0.0,0.0,0.0,20.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-01,0.0,0.0,0.0,16.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-02,0.0,0.0,0.0,21.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-03,0.0,0.0,0.0,19.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-04,0.0,0.0,0.0,25.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-05,1.2,1.2,4.0,19.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-06,0.0,0.0,0.0,23.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-07,0.0,0.0,0.0,18.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-08,15.7,15.7,10.0,13.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-09,7.8,7.8,11.0,13.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-10,1.6,1.6,8.0,11.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-11,15.0,15.0,14.0,13.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-12,16.0,16.0,11.0,10.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-13,9.3,9.3,7.0,7.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-14,13.1,13.1,12.0,12.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-15,7.9,7.9,9.0,12.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-16,6.3,6.3,6.0,9.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
2025-11-17,28.9,28.9,17.0,8.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu
