osm_id,name,facility_type,latitude,longitude,state,source
7844131983,Dr. K Shitra Hospital,hospital,11.0052314,76.9555303,Tamil Nadu,OpenStreetMap
7844131986,Ramakrishna Hospital,hospital,11.0207084,76.972413,Tamil Nadu,OpenStreetMap
7844131987,Seethalakshmi Maternity Hospital,hospital,11.0065379,76.9600631,Tamil Nadu,OpenStreetMap
7844131988,Sri Vishnu Priya Hospital,hospital,10.998711,76.951222,Tamil Nadu,OpenStreetMap
7844131989,Arun Urology Hospital,hospital,11.0143168,76.9449938,Tamil Nadu,OpenStreetMap
7844131991,Vennila Hospital,hospital,10.9901191,76.9421502,Tamil Nadu,OpenStreetMap
7844131992,R.S Hospital,hospital,11.0091279,76.954667,Tamil Nadu,OpenStreetMap
7844131994,Welcare Hospital,hospital,10.989403,76.961714,Tamil Nadu,OpenStreetMap
7844131995,Becker Manual Hospital,hospital,11.020659,76.968611,Tamil Nadu,OpenStreetMap
7844131998,Narmada Hospital,hospital,10.9967758,77.0071075,Tamil Nadu,OpenStreetMap
7844131999,Rao Hospital,hospital,11.0131526,76.948405,Tamil Nadu,OpenStreetMap
7844132000,Kamala Prakash Hospital,hospital,11.007283,76.956267,Tamil Nadu,OpenStreetMap
7844132001,Rafa Hospital,hospital,11.007011,76.992439,Tamil Nadu,OpenStreetMap
7844132002,Subu Hospital,hospital,10.9920096,76.9520898,Tamil Nadu,OpenStreetMap
7844132003,Rajagambiram Dental Hospital,hospital,10.9923475,76.9559691,Tamil Nadu,OpenStreetMap
7844132004,Iswarya Hospital,hospital,11.0002483,76.9518169,Tamil Nadu,OpenStreetMap
7844132009,Sri Guru Hospital,hospital,10.9920855,76.9574858,Tamil Nadu,OpenStreetMap
7844132010,PGS Hospital,hospital,11.0153485,76.9524368,Tamil Nadu,OpenStreetMap
7844132014,K Jagathnathan Hospital,hospital,10.999154,76.951549,Tamil Nadu,OpenStreetMap
7844132016,Mak Hospital,hospital,11.008435,76.9580134,Tamil Nadu,OpenStreetMap
7844921862,Koliyankulam Hospital,hospital,8.2313835,77.6340654,Tamil Nadu,OpenStreetMap
7844921863,Thangaraj ENT Hospitals,hospital,8.446139,77.6054123,Tamil Nadu,OpenStreetMap
7844921864,Uma Hospital,hospital,8.1507633,77.5722134,Tamil Nadu,OpenStreetMap
7844921865,Sri Kumar Hospital,hospital,8.439324,77.603196,Tamil Nadu,OpenStreetMap
7844921866,The Dohnavur Fellowship,hospital,8.4645845,77.5806317,Tamil Nadu,OpenStreetMap
7844921867,Aysha Hospital,hospital,8.58171,77.587209,Tamil Nadu,OpenStreetMap
7844921868,Rose Children Hospital,hospital,8.334174,77.864134,Tamil Nadu,OpenStreetMap
7844921869,Shobha Hospital,hospital,8.3343196,77.8645976,Tamil Nadu,OpenStreetMap
7844921870,Madhumitha Hospital,hospital,8.385578,77.608115,Tamil Nadu,OpenStreetMap
7844921872,Ezhil Siddtha Hospital,hospital,8.514574,77.557122,Tamil Nadu,OpenStreetMap
7844921873,Annai Amaravathi Hospital,hospital,8.3856271,77.6105851,Tamil Nadu,OpenStreetMap
7844921874,Annan Hospital,hospital,8.354123,77.6645432,Tamil Nadu,OpenStreetMap
7844921875,Vivek Hospital,hospital,8.322792,77.578309,Tamil Nadu,OpenStreetMap
7844921876,Government Hospital,hospital,8.50846,77.574139,Tamil Nadu,OpenStreetMap
7844921877,Al Hudha Hospital,hospital,8.4433735,77.5991217,Tamil Nadu,OpenStreetMap
7844921879,Prakash Hospital,hospital,8.4698789,77.6845746,Tamil Nadu,OpenStreetMap
7844921881,Chokkalingam Hospital,hospital,8.513532,77.556037,Tamil Nadu,OpenStreetMap
7844921883,Luke Hospital,hospital,8.5973872,77.7120556,Tamil Nadu,OpenStreetMap
7844921886,Thambi Hospital,hospital,8.527133,77.56156,Tamil Nadu,OpenStreetMap
7844921888,Salom Hospital,hospital,8.433031,77.726933,Tamil Nadu,OpenStreetMap
7844921889,Balaji Hospital,hospital,8.393156,77.610889,Tamil Nadu,OpenStreetMap
7844921891,Vivekanada Masonic Hospital,hospital,8.092879,77.550692,Tamil Nadu,OpenStreetMap
7844921892,Nalamthaa Siddha Hospital,hospital,8.4128062,77.623645,Tamil Nadu,OpenStreetMap
7844921893,VP Hospital,hospital,8.335665,77.86332,Tamil Nadu,OpenStreetMap
7844921894,G.S Hospital,hospital,8.09567,77.550468,Tamil Nadu,OpenStreetMap
7844921896,Karpagam Hospital,hospital,8.335607,77.861467,Tamil Nadu,OpenStreetMap
7844921897,AJ Hospital,hospital,8.528811,77.561649,Tamil Nadu,OpenStreetMap
7844921898,Government Hospital,hospital,8.608277,77.577132,Tamil Nadu,OpenStreetMap
7844921899,Chithambaranathan Hospital,hospital,8.150694,77.570682,Tamil Nadu,OpenStreetMap
7844921901,Jose Hemalatha Hospital,hospital,8.324206,77.578919,Tamil Nadu,OpenStreetMap
7844921902,GM Hospital,hospital,8.3553329,77.6604565,Tamil Nadu,OpenStreetMap
7844921903,Bharath Hospital,hospital,8.155279,77.57311,Tamil Nadu,OpenStreetMap
7844921904,Government Hospital,hospital,8.1447107,77.5769509,Tamil Nadu,OpenStreetMap
7844921905,Prem Hospital,hospital,8.385411,77.612187,Tamil Nadu,OpenStreetMap
7844921908,Chellammal Hospital,hospital,8.1495429,77.5712404,Tamil Nadu,OpenStreetMap
7844921910,Dohnavur Fellowship Hospital,hospital,8.465721,77.576982,Tamil Nadu,OpenStreetMap
7844921911,CSI Immanuel Mission Hospital,hospital,8.313823,77.88335,Tamil Nadu,OpenStreetMap
7844921912,Parvathy Nursing Home,hospital,8.514125,77.551701,Tamil Nadu,OpenStreetMap
7844921913,Deivanayagam Hospital,hospital,8.0835552,77.5513421,Tamil Nadu,OpenStreetMap
7844921914,St.Lourdes Hospital,hospital,8.180459,77.74457,Tamil Nadu,OpenStreetMap
7844921915,G.K Hospital,hospital,8.3186792,77.578436,Tamil Nadu,OpenStreetMap
7844921916,J.A.P Hospital,hospital,8.1599879,77.615708,Tamil Nadu,OpenStreetMap
7844921917,Bejan Singh Eye Hospital,hospital,8.3909271,77.6092669,Tamil Nadu,OpenStreetMap
7844921918,King David Hospital,hospital,8.3784618,77.6105111,Tamil Nadu,OpenStreetMap
7844921920,Dr. Jeganathan Hospital,hospital,8.387223,77.611919,Tamil Nadu,OpenStreetMap
7844921921,SCAD Hospital,hospital,8.6289855,77.6975614,Tamil Nadu,OpenStreetMap
7844921922,Madhumita Hospital,hospital,8.412765,77.623632,Tamil Nadu,OpenStreetMap
7844921924,Suham Hospital,hospital,8.387877,77.608032,Tamil Nadu,OpenStreetMap
7844921925,Shanthi Hospital,hospital,8.3341971,77.8703184,Tamil Nadu,OpenStreetMap
7844921926,St.Thomas Hospital,hospital,8.259881,77.605193,Tamil Nadu,OpenStreetMap
7844921929,Rajaram Hospital,hospital,8.0830107,77.5512866,Tamil Nadu,OpenStreetMap
7844921930,BBTCL Hospital,hospital,8.5681052,77.4096562,Tamil Nadu,OpenStreetMap
7844921933,Armuga Nainar Hospital,hospital,8.513953,77.557967,Tamil Nadu,OpenStreetMap
7844921938,Rani Physiotherapy Hospital,hospital,8.3352218,77.8629477,Tamil Nadu,OpenStreetMap
7844921940,Dr. Ajith Hospital,hospital,8.335644,77.863033,Tamil Nadu,OpenStreetMap
7844921941,Dhanam Maternity Hospital,hospital,8.515256,77.555797,Tamil Nadu,OpenStreetMap
7844921942,Easwari Nursing Home,hospital,8.413131,77.62408,Tamil Nadu,OpenStreetMap
7845007566,Fathimma Hospital,hospital,10.1205454,77.5473032,Tamil Nadu,OpenStreetMap
7845007567,Jaivignesh Skin Hospital,hospital,10.009511,77.3493154,Tamil Nadu,OpenStreetMap
7845007570,Nanthitha Hospital,hospital,10.112557,77.547212,Tamil Nadu,OpenStreetMap
7845007571,Kumaran Hospital,hospital,10.006842,77.350059,Tamil Nadu,OpenStreetMap
7845007573,Balaji Hospital,hospital,10.007185,77.350208,Tamil Nadu,OpenStreetMap
7845007577,Keerthi Shree Hospital,hospital,10.006948,77.351073,Tamil Nadu,OpenStreetMap
7845007584,Sulaxsana Hospital,hospital,10.01233,77.351966,Tamil Nadu,OpenStreetMap
7845007588,Nerumathy ENT Speciality Hospital,hospital,10.006827,77.350137,Tamil Nadu,OpenStreetMap
7845007591,Nattathi Nadar Hospital,hospital,10.005402,77.446691,Tamil Nadu,OpenStreetMap
7845007592,Mathi Children's Hospital,hospital,10.010101,77.349314,Tamil Nadu,OpenStreetMap
7845007596,Vikram Hospital,hospital,10.120164,77.546206,Tamil Nadu,OpenStreetMap
7845007597,Kohila Hospital,hospital,10.079078,77.519762,Tamil Nadu,OpenStreetMap
7845007600,Lakshmi Hospital,hospital,10.1171828,77.5463195,Tamil Nadu,OpenStreetMap
7845007601,Venkateshwara Hospital,hospital,10.0083102,77.348515,Tamil Nadu,OpenStreetMap
7845007602,Chelladurai Homeopathic Hospital,hospital,10.009674,77.349398,Tamil Nadu,OpenStreetMap
7845007604,Dr. Muthulakshmi Hospital,hospital,10.1224068,77.5400684,Tamil Nadu,OpenStreetMap
7845007606,Saravana Hospital,hospital,10.006855,77.349935,Tamil Nadu,OpenStreetMap
7845007611,Boothipuram Nattathi Nadar Hospital,hospital,10.0053699,77.4466009,Tamil Nadu,OpenStreetMap
7845007615,National Hospital,hospital,10.014835,77.352259,Tamil Nadu,OpenStreetMap
7845007620,Ravindranath Hospital,hospital,10.010402,77.350894,Tamil Nadu,OpenStreetMap
7845853020,Sasikumar Hospital,hospital,11.1051507,77.335476,Tamil Nadu,OpenStreetMap
7845853024,RJR Herbal Hospitals,hospital,11.096753,77.346988,Tamil Nadu,OpenStreetMap
7845853028,Revathi Hospital,hospital,11.123416,77.414787,Tamil Nadu,OpenStreetMap
7845853029,Zona Hospital,hospital,11.0974834,77.3533565,Tamil Nadu,OpenStreetMap
7845853032,AMC Super Speciality Hospital,hospital,11.0963178,77.3490793,Tamil Nadu,OpenStreetMap
7845853035,Ideal Homeo care,hospital,11.0966359,77.3498083,Tamil Nadu,OpenStreetMap
7845853037,Poornima Hospital,hospital,11.10788,77.325674,Tamil Nadu,OpenStreetMap
7845853039,ESI Hospital,hospital,11.1096063,77.3366279,Tamil Nadu,OpenStreetMap
7845853044,Manam Health Care Hospital,hospital,11.1091822,77.335627,Tamil Nadu,OpenStreetMap
7845853048,Nallini Hospital,hospital,11.1091685,77.353517,Tamil Nadu,OpenStreetMap
7845853049,Sweta Multi Speciality Hospital,hospital,11.1011945,77.3575782,Tamil Nadu,OpenStreetMap
7845853050,Lotus Eye Hospital,hospital,11.1031666,77.3474352,Tamil Nadu,OpenStreetMap
7845853054,Dr. Karunanithy Hospital,hospital,11.1245519,77.34682,Tamil Nadu,OpenStreetMap
7845853059,R.K. Hospital,hospital,11.116491,77.3395591,Tamil Nadu,OpenStreetMap
7845853060,Surya Karutharipu Maiyam,hospital,11.1099295,77.3354284,Tamil Nadu,OpenStreetMap
7845853064,Galaxy Hospital,hospital,11.1009766,77.3553006,Tamil Nadu,OpenStreetMap
7845853068,Smile Works Dental Hospital,hospital,11.0976027,77.3538561,Tamil Nadu,OpenStreetMap
7845853069,Skin Hospital,hospital,11.1124561,77.337064,Tamil Nadu,OpenStreetMap
7845853073,Sekar Dental Hospital,hospital,11.1134609,77.3390426,Tamil Nadu,OpenStreetMap
7846072872,Arun Hospital,hospital,10.0083492,77.483841,Tamil Nadu,OpenStreetMap
7846072874,PC Hospital,hospital,10.019645,77.479952,Tamil Nadu,OpenStreetMap
7846072875,Ramapandian Hospital,hospital,10.004566,77.489078,Tamil Nadu,OpenStreetMap
7846072877,KK Hospital,hospital,10.004803,77.472931,Tamil Nadu,OpenStreetMap
7846072880,Dr. Velmurugan Hospital,hospital,10.0086241,77.4804568,Tamil Nadu,OpenStreetMap
7846072881,Chandra Sekar Hospital,hospital,10.009372,77.478936,Tamil Nadu,OpenStreetMap
7846072883,KK Multispeciality Hospital,hospital,10.0264942,77.4796586,Tamil Nadu,OpenStreetMap
7846072884,Swathi Hospital,hospital,9.998852,77.466671,Tamil Nadu,OpenStreetMap
7846072885,RJR Herbal Hospital,hospital,10.008322,77.476417,Tamil Nadu,OpenStreetMap
7846072886,Ramya Hospital,hospital,10.017734,77.479233,Tamil Nadu,OpenStreetMap
7846072892,Tnkhnu Charity Fund Hospital,hospital,10.015293,77.480989,Tamil Nadu,OpenStreetMap
7846072893,Dr. Bosemani Hospital,hospital,10.010304,77.478582,Tamil Nadu,OpenStreetMap
7846072900,Karunai Hospital,hospital,10.01522,77.4801802,Tamil Nadu,OpenStreetMap
7846072907,Dhanvanthiri Hospital,hospital,10.002995,77.489032,Tamil Nadu,OpenStreetMap
7846072910,Pranaya Speciality Hospital,hospital,10.019425,77.479883,Tamil Nadu,OpenStreetMap
7846072915,AVS Eye Hospital,hospital,10.0112091,77.4793469,Tamil Nadu,OpenStreetMap
7846072917,Sri Vinayaka Hospital,hospital,9.999608,77.485068,Tamil Nadu,OpenStreetMap
7846072918,Rasan Memorial Hospital,hospital,10.009301,77.47904,Tamil Nadu,OpenStreetMap
7846072919,Srinivasa Hospital,hospital,10.009438,77.479721,Tamil Nadu,OpenStreetMap
7846072920,Aram Hospital,hospital,10.009355,77.478158,Tamil Nadu,OpenStreetMap
7846072921,Siva Sakthi Hospital,hospital,10.0146053,77.4821492,Tamil Nadu,OpenStreetMap
7846072922,Devadharshini Maternity Care,hospital,9.998306,77.465792,Tamil Nadu,OpenStreetMap
7846072927,Sankar Hospital,hospital,10.010114,77.4769176,Tamil Nadu,OpenStreetMap
7846072928,Hema Teeth Hospital,hospital,10.010968,77.477246,Tamil Nadu,OpenStreetMap
7846072929,Dhamodharan Hospital,hospital,10.009659,77.479106,Tamil Nadu,OpenStreetMap
7846072931,Home Hospital,hospital,10.006725,77.468502,Tamil Nadu,OpenStreetMap
7846072933,Theni Hospital,hospital,10.0098731,77.4769927,Tamil Nadu,OpenStreetMap
7846072934,Rajapandian Hospital,hospital,10.004942,77.489045,Tamil Nadu,OpenStreetMap
7846072938,Theni Dhanwanthri Ayurvedha Hospital,hospital,10.030291,77.48123,Tamil Nadu,OpenStreetMap
7846072943,Theni Skin Hospital,hospital,10.00757,77.482805,Tamil Nadu,OpenStreetMap
7846072945,Sukumar Hospital,hospital,10.0095581,77.4782176,Tamil Nadu,OpenStreetMap
7846072947,Keerthana Hospital,hospital,10.007608,77.481585,Tamil Nadu,OpenStreetMap
7846072948,ESI Hospital,hospital,10.015051,77.479162,Tamil Nadu,OpenStreetMap
7846072949,Chandrasekhar Hospital,hospital,10.0088576,77.4813753,Tamil Nadu,OpenStreetMap
7846072952,Harini Hospital,hospital,10.019836,77.480227,Tamil Nadu,OpenStreetMap
7846072955,Nalam Hospital,hospital,10.020856,77.478718,Tamil Nadu,OpenStreetMap
7846118079,Karur Dental and Cosmetology Hospital,hospital,10.9617053,78.0752566,Tamil Nadu,OpenStreetMap
7846118085,Dr. Karunanidhi Baby Care Hospital,hospital,10.962121,78.0741953,Tamil Nadu,OpenStreetMap
7846118088,Navaladi Hospital,hospital,10.9631494,78.0762111,Tamil Nadu,OpenStreetMap
7846118089,Murugesan Hospital,hospital,10.9619995,78.0643134,Tamil Nadu,OpenStreetMap
7846118090,Kabila Kannan Hospital,hospital,10.959361,78.072534,Tamil Nadu,OpenStreetMap
7846118093,Dr. Karthi Hospital,hospital,10.9391186,78.0842197,Tamil Nadu,OpenStreetMap
7846118095,Krg Hospitals,hospital,10.9620644,78.07212,Tamil Nadu,OpenStreetMap
7846118097,Sanjai Rithick Hospital,hospital,10.9628717,78.0740658,Tamil Nadu,OpenStreetMap
7846118098,Manimekalai Hospital,hospital,10.955985,78.081226,Tamil Nadu,OpenStreetMap
7846118099,Shree Sakthi Hospital,hospital,10.9636982,78.0698733,Tamil Nadu,OpenStreetMap
7846118102,Jeyammal Hospital,hospital,10.9633541,78.070428,Tamil Nadu,OpenStreetMap
7846118103,Nesi Eye Care Hospital,hospital,10.9612243,78.0704182,Tamil Nadu,OpenStreetMap
7846118105,Karuvurar Siddha Hospital,hospital,10.9617419,78.0689621,Tamil Nadu,OpenStreetMap
7846118106,Parthasarathy's Dental Hospital,hospital,10.9615774,78.0716249,Tamil Nadu,OpenStreetMap
7846118107,Arasan Eye Hospital,hospital,10.961065,78.067647,Tamil Nadu,OpenStreetMap
7846118111,Neethu Neuro Hospital,hospital,10.958315,78.0734656,Tamil Nadu,OpenStreetMap
7846118112,Vidiyal Hospital,hospital,10.9479113,78.1004165,Tamil Nadu,OpenStreetMap
7846118113,Krishna Medical Centre Hospital,hospital,10.9643009,78.0541215,Tamil Nadu,OpenStreetMap
7846118116,Skin Trust Hospital,hospital,10.9615302,78.0767588,Tamil Nadu,OpenStreetMap
7846118117,Ananya Ortho Care Hospital,hospital,10.956319,78.081435,Tamil Nadu,OpenStreetMap
7846118118,Senthil's Emergency Care,hospital,10.9619826,78.0643823,Tamil Nadu,OpenStreetMap
7846118120,Skin Hospital,hospital,10.9560809,78.0799651,Tamil Nadu,OpenStreetMap
7846118121,Akhila Children's Hospital,hospital,10.9585894,78.0745699,Tamil Nadu,OpenStreetMap
7846118123,Balaji Hospital,hospital,10.9613902,78.076345,Tamil Nadu,OpenStreetMap
7846118125,Meganathan Hospital,hospital,10.9658739,78.052368,Tamil Nadu,OpenStreetMap
7846118126,Deepa Hospital,hospital,10.9628985,78.0766134,Tamil Nadu,OpenStreetMap
7846118127,Raja Psychiatric Hospital,hospital,10.956568,78.079981,Tamil Nadu,OpenStreetMap
7846118129,Kumaran Hospital,hospital,10.9619213,78.0644924,Tamil Nadu,OpenStreetMap
7846118130,K R G Hospital,hospital,10.9633415,78.0684828,Tamil Nadu,OpenStreetMap
7846118132,Poongothai Hospital,hospital,10.9619987,78.0690593,Tamil Nadu,OpenStreetMap
7846118133,Sathyam Hospital,hospital,10.968865,78.048055,Tamil Nadu,OpenStreetMap
7846118134,Jai Children Hospital,hospital,10.956354,78.080021,Tamil Nadu,OpenStreetMap
7846118135,Niha Multi Speciality Hospitals,hospital,10.9611515,78.0715536,Tamil Nadu,OpenStreetMap
7846118136,Rajini Hospital,hospital,10.962794,78.076934,Tamil Nadu,OpenStreetMap
7846118139,Renuga Hospital,hospital,10.9595907,78.0733125,Tamil Nadu,OpenStreetMap
7846118141,Jeyamani Plastic Surgery Centre,hospital,10.9615223,78.0737932,Tamil Nadu,OpenStreetMap
7846118143,Dhanvanthri Nilayam,hospital,10.9616527,78.0735138,Tamil Nadu,OpenStreetMap
7846118145,Loganathan Dental Care Hospital,hospital,10.962963,78.068556,Tamil Nadu,OpenStreetMap
7846118148,Gunam Hospital,hospital,10.9339489,78.0902964,Tamil Nadu,OpenStreetMap
7846118150,Ranjith Child Hospital,hospital,10.9622369,78.0690826,Tamil Nadu,OpenStreetMap
7846118155,K.V.S Hospital,hospital,10.9560191,78.0809837,Tamil Nadu,OpenStreetMap
7846487844,Shajahan Hospital,hospital,10.7703217,78.8023177,Tamil Nadu,OpenStreetMap
7846487845,Gopinath Hospital,hospital,10.8567035,78.6922553,Tamil Nadu,OpenStreetMap
7846487848,Srinivasan Hospital,hospital,11.1535479,78.5944614,Tamil Nadu,OpenStreetMap
7846487850,AJ Medical Centre & Hospital,hospital,10.8178484,78.6851018,Tamil Nadu,OpenStreetMap
7846487851,SVH Speciality Hospital,hospital,10.8225487,78.6830528,Tamil Nadu,OpenStreetMap
7846487852,Saranya Psychiatric and Deaddiction Hospital,hospital,10.8261103,78.6774443,Tamil Nadu,OpenStreetMap
7846487853,Srinidhi Hospital,hospital,10.7680025,78.6841464,Tamil Nadu,OpenStreetMap
7846487855,Saravana Hospitals,hospital,10.9944313,78.3273838,Tamil Nadu,OpenStreetMap
7846487857,Sabari Hospital,hospital,10.8017296,78.6957613,Tamil Nadu,OpenStreetMap
7846487858,Jaya Hospital,hospital,10.813015,78.7010119,Tamil Nadu,OpenStreetMap
7846487859,Sowmanasya Hospital and Institute of Psychiatry,hospital,10.8326513,78.6909964,Tamil Nadu,OpenStreetMap
7846487860,Akshaya Hospital,hospital,10.7834183,78.7008469,Tamil Nadu,OpenStreetMap
7846487861,Venkateswara Hospital,hospital,10.80769,78.6990611,Tamil Nadu,OpenStreetMap
7846487862,Chidambaranathan Hospital,hospital,10.9131642,78.7010356,Tamil Nadu,OpenStreetMap
7846487866,Sai Care Hospital,hospital,10.8224998,78.6752551,Tamil Nadu,OpenStreetMap
7846487868,Nirmal Hospital,hospital,11.1456633,78.5938188,Tamil Nadu,OpenStreetMap
7846487871,B.R. Hospital,hospital,11.1460635,78.5950492,Tamil Nadu,OpenStreetMap
7846487875,Dr. Safiulla Hospital,hospital,10.7853789,78.6910737,Tamil Nadu,OpenStreetMap
7846487876,Ragavendra Hospital.,hospital,10.7759757,78.6859974,Tamil Nadu,OpenStreetMap
7846487877,Nagu Memorial Family Hospital,hospital,10.7778916,78.6720712,Tamil Nadu,OpenStreetMap
7846487878,Hashini IVF Centre,hospital,10.8197905,78.6843469,Tamil Nadu,OpenStreetMap
7846487879,PV Moorthy Hospital,hospital,10.8117331,78.6969997,Tamil Nadu,OpenStreetMap
7846487880,Arun Hospital,hospital,10.8262068,78.6846836,Tamil Nadu,OpenStreetMap
7846487881,Dr. Thiruvengadam Hospital,hospital,10.8137175,78.6357319,Tamil Nadu,OpenStreetMap
7846487883,St. Joseph Hospital,hospital,10.79207,78.65291,Tamil Nadu,OpenStreetMap
7846487885,Baby Hospital,hospital,10.8575378,78.6928204,Tamil Nadu,OpenStreetMap
7846487886,Komathasiddha Hospital,hospital,10.7867314,78.6670728,Tamil Nadu,OpenStreetMap
7846487888,Silverline Speciality Hospital,hospital,10.8246371,78.681967,Tamil Nadu,OpenStreetMap
7846487890,Vasan Hospital,hospital,10.8187547,78.6836963,Tamil Nadu,OpenStreetMap
7846487892,Arogya Ayurveda Hospital,hospital,10.8131042,78.6730489,Tamil Nadu,OpenStreetMap
7846487893,Nagu Hospital,hospital,10.7897017,78.6634264,Tamil Nadu,OpenStreetMap
7846487894,Srinvas Hospital,hospital,10.8235492,78.6816099,Tamil Nadu,OpenStreetMap
7846487896,Shree Ramya Hospital,hospital,10.8130426,78.675866,Tamil Nadu,OpenStreetMap
7846487898,Moorthys Hospital,hospital,10.8144447,78.6859995,Tamil Nadu,OpenStreetMap
7846487899,Dr. Nagadeepan Hospital,hospital,10.710523,78.7253872,Tamil Nadu,OpenStreetMap
7846487900,SMS Hospital,hospital,10.8270753,78.6824426,Tamil Nadu,OpenStreetMap
7846487901,Children Hospital,hospital,10.8197438,78.6762039,Tamil Nadu,OpenStreetMap
7846487905,Hindu Mission Hospital,hospital,10.8168975,78.6891947,Tamil Nadu,OpenStreetMap
7846487908,TR Hospital,hospital,10.7901175,78.6951689,Tamil Nadu,OpenStreetMap
7846487909,ESI Hospital,hospital,10.7769788,78.6366609,Tamil Nadu,OpenStreetMap
7846487910,City Hospital,hospital,10.8278181,78.6840472,Tamil Nadu,OpenStreetMap
7846487912,Sounthararajan Hospital,hospital,10.8102331,78.6315628,Tamil Nadu,OpenStreetMap
7846487913,Dr. Siva Hospital,hospital,10.9877652,78.3359228,Tamil Nadu,OpenStreetMap
7846487914,Dr. G. Viswanathan Speciality Hospitals,hospital,10.8461466,78.6987217,Tamil Nadu,OpenStreetMap
7846487915,Dr. Alva Hospital,hospital,10.987225,78.336154,Tamil Nadu,OpenStreetMap
7846487916,Surya Child Hospital,hospital,10.8344117,78.6887181,Tamil Nadu,OpenStreetMap
7846487917,Om Harish Hospital,hospital,10.7734625,78.6930436,Tamil Nadu,OpenStreetMap
7846487918,Arogya Hospital,hospital,10.8201739,78.6747351,Tamil Nadu,OpenStreetMap
7846487919,Vaishali Hospital,hospital,10.8268337,78.6854975,Tamil Nadu,OpenStreetMap
7846487921,Velan Speciality Hospitals,hospital,10.7822224,78.7016182,Tamil Nadu,OpenStreetMap
7846487922,Sukriti Hospital,hospital,10.7731455,78.8049737,Tamil Nadu,OpenStreetMap
7846487923,Safiulla Hospital,hospital,10.8105002,78.6959714,Tamil Nadu,OpenStreetMap
7846487924,Maxcare Hospital,hospital,10.829047,78.6861428,Tamil Nadu,OpenStreetMap
7846487928,Gastro Care Hospital,hospital,10.8195071,78.6843609,Tamil Nadu,OpenStreetMap
7846487929,Madhavan Hospital,hospital,11.1519738,78.5945039,Tamil Nadu,OpenStreetMap
7846487931,JK Hospital,hospital,11.1378635,78.5914533,Tamil Nadu,OpenStreetMap
7846487932,Neomed Hospital,hospital,10.8141922,78.6822878,Tamil Nadu,OpenStreetMap
7846487933,Government Sidha Hospital,hospital,10.8127985,78.6345428,Tamil Nadu,OpenStreetMap
7846487934,Star Kims Hospitals,hospital,10.8233564,78.681869,Tamil Nadu,OpenStreetMap
7846487937,Ravikumar Hospital,hospital,10.988317,78.336248,Tamil Nadu,OpenStreetMap
7846487938,Gitanjali Hospitals,hospital,10.8206918,78.6808905,Tamil Nadu,OpenStreetMap
7846637019,Raswanth Hospital,hospital,11.2373958,78.8844426,Tamil Nadu,OpenStreetMap
7846637022,Velmurugan Nature Cure Hospital,hospital,11.2393626,78.886825,Tamil Nadu,OpenStreetMap
7846637023,Amma Hospital,hospital,11.2416793,78.8937077,Tamil Nadu,OpenStreetMap
7846637024,Dr. G.S Memorial Hospital,hospital,11.2412864,78.8994385,Tamil Nadu,OpenStreetMap
7846637026,Child Hospital,hospital,11.4007524,78.9643935,Tamil Nadu,OpenStreetMap
7846637027,Ajay Bone Joint Hospital,hospital,11.2362492,78.8685472,Tamil Nadu,OpenStreetMap
7846637029,Government Hospital,hospital,11.4261241,78.7200159,Tamil Nadu,OpenStreetMap
7846637033,KMS Hospital,hospital,11.2397133,78.8856853,Tamil Nadu,OpenStreetMap
7846637035,Imaigal Eye Care Hospital,hospital,11.2351435,78.8762437,Tamil Nadu,OpenStreetMap
7846637038,Sembiyan Pulmo Care Hospital,hospital,11.1832621,79.0500179,Tamil Nadu,OpenStreetMap
7846637039,Atlas Hospital,hospital,11.235363,78.8726182,Tamil Nadu,OpenStreetMap
7846637042,STS Hospital,hospital,11.23604,79.022116,Tamil Nadu,OpenStreetMap
7846637044,Arokya Hospital,hospital,11.2358859,78.8699575,Tamil Nadu,OpenStreetMap
7846637045,Dr. Devarajan Hospital,hospital,11.236732,78.881197,Tamil Nadu,OpenStreetMap
7846637047,Government Eye Hospital,hospital,11.236955,78.893863,Tamil Nadu,OpenStreetMap
7846637048,Wednary Hospital,hospital,11.1934334,79.0432997,Tamil Nadu,OpenStreetMap
7846637049,Raja Speciality Hospital,hospital,11.239723,78.866034,Tamil Nadu,OpenStreetMap
7846637051,Saakraa Hospital,hospital,11.2365897,78.8679507,Tamil Nadu,OpenStreetMap
7846637053,Reality Hospital,hospital,11.382232,78.7289364,Tamil Nadu,OpenStreetMap
7846637054,Infant Jesus Hospital,hospital,11.2366034,78.8523289,Tamil Nadu,OpenStreetMap
7846637058,Ponnaiah Hospital,hospital,11.2313131,78.8834334,Tamil Nadu,OpenStreetMap
7846637061,Government Hospital,hospital,11.2908638,78.9938154,Tamil Nadu,OpenStreetMap
7846637064,Sanjith Child Care Hospital,hospital,11.2359349,78.8695969,Tamil Nadu,OpenStreetMap
7846637065,M.G. Hospital,hospital,11.2405551,78.8892328,Tamil Nadu,OpenStreetMap
7846637066,Herbocare Hospital,hospital,11.2420912,78.8982573,Tamil Nadu,OpenStreetMap
7846637068,Selvas Hospital,hospital,11.2297477,78.8752875,Tamil Nadu,OpenStreetMap
7846637069,Velmurgan Nature Cure Hospital,hospital,11.2346897,78.8755742,Tamil Nadu,OpenStreetMap
7846637074,Government Hospital,hospital,11.1363432,78.9973256,Tamil Nadu,OpenStreetMap
